product_id,product_name,Major Category,Sub Category,discounted_price,actual_price,discount_percentage,user_id,user_name,review_id,review_title,review_content,rating,rating_count
B09C6HXFC1,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories,USBCables,₹970,"₹1,799",46%,AG3XBWOAL65DJSBHJ7LQ2K54HJKQ,Theeban Raj,R12D1BZF9MU8TN,Better Value for money Product,Build quality is awesome,4.5,815
B09C6HXFC1,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories,USBCables,₹970,"₹1,799",46%,AF2ZFMLJS4UBCGZO4FMJTEPP6MHA,Nishikant,R12D1BZF9MU8TN,Way better than the original,best lightening cable ever seen,4.5,815
B09C6HXFC1,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories,USBCables,₹970,"₹1,799",46%,AF3D6X5NQWOBOEVVH2Y37N55AKZQ,SP,R12D1BZF9MU8TN,Very good,Gr8 product overall,4.5,815
B085194JFL,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV",Electronics,HDMICables,₹279,₹499,44%,AHBMHE56M3IAD7Z4KXUKREAZX3WQ,Rajas c.,R1GYK05NN6747O,NO NEED TO PUT AUX CABLE FOR CONNECTING AUDIO FROM SECONDARY MONITOR,GO FOR IT,3.7,"10,962"
B085194JFL,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV",Electronics,HDMICables,₹279,₹499,44%,AHLKQWAPXICPCSCIPIF6C6FOENOQ,chaitanya srikrishna,R1GYK05NN6747O,Good,Good,3.7,"10,962"
B09F6S8BT6,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),Electronics,SmartTelevisions,"₹13,490","₹22,900",41%,AGGI2H2AGOIX6IBDJRWULYUP5DPQ,Shek hussain,R1SN0D4DFBKAZI,Floor stand does not come with it ...,Picture quality is very poor in cables,4.3,"16,299"
B09F6S8BT6,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),Electronics,SmartTelevisions,"₹13,490","₹22,900",41%,AG4TU4LCQXF2XTLMMGMFTNWL3OOA,Prathap Pathaneni,R1SN0D4DFBKAZI,Good,Floor stand does not come with it ... You have to buy it seperately. Request Amazon to cleary mention it in the add . You will have to pay seperate charges for the installation guy to buy the floor mount .,4.3,"16,299"
B09NHVCHS9,Flix Micro Usb Cable For Smartphone (Black),Computers&Accessories,USBCables,₹59,₹199,70%,AHIKJUDTVJ4T6DV6IUGFYZ5LXMPA,$@|\|TO$|-|,R3F4T5TRYPTMIG,Worked on iPhone 7 and didn’t work on XR,Worked on iPhone 7 and didn’t work on iPhone XR,4.0,"9,378"
B09NHVCHS9,Flix Micro Usb Cable For Smartphone (Black),Computers&Accessories,USBCables,₹59,₹199,70%,AEBWA5I4QFCA3P3OBEPMELBGN4GQ,Akash Thakur,R3F4T5TRYPTMIG,Dull Physical Looks,Look-wise,4.0,"9,378"
B09NHVCHS9,Flix Micro Usb Cable For Smartphone (Black),Computers&Accessories,USBCables,₹59,₹199,70%,AHMGAC6QM62UXNEOCZIHLHSXPP2Q,Burger Planet,R3F4T5TRYPTMIG,Just Buy it,I didn’t like it. Still,4.0,"9,378"
B09NHVCHS9,Flix Micro Usb Cable For Smartphone (Black),Computers&Accessories,USBCables,₹59,₹199,70%,AEAMIR3CMSA32IDEINSJKHRNANTA,indrajyoti d.,R3F4T5TRYPTMIG,About the product,Product is quite good and is fast charging.Loved it.,4.0,"9,378"
B09NHVCHS9,Flix Micro Usb Cable For Smartphone (Black),Computers&Accessories,USBCables,₹59,₹199,70%,AF355FTXYAKFH5NYPRTE7SL3WO3Q,Aditya Kumar,R3F4T5TRYPTMIG,Get charging cable at the price,I like it . Looks last long.,4.0,"9,378"
B0B1YVCJ2Y,Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),Electronics,SmartTelevisions,"₹11,499","₹19,990",42%,AF5ILQY4KFDTO5XHHBJ42W5DXCZQ,ROHIT A.,R1EBS3566VCSCG,Acer Television Review,loaded with features,4.3,"4,703"
B0B1YVCJ2Y,Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),Electronics,SmartTelevisions,"₹11,499","₹19,990",42%,AFBK3X6D3AHEHSYYXPL4L6JEMSLQ,Kedar,R1EBS3566VCSCG,It's a good product for that price.,lightweight,4.3,"4,703"
B0B1YVCJ2Y,Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),Electronics,SmartTelevisions,"₹11,499","₹19,990",42%,AFNB6YVNGE6IT3AWQVSIG2TJ5L3Q,Haran,R1EBS3566VCSCG,Good for the price,55 watt power consumption,4.3,"4,703"
B01M4GGIVU,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Computer Gaming Console TV Set Top Box (1.5 Meter/ 5 Feet),Electronics,HDMICables,₹199,₹699,72%,AFO4M4BQ2WS7A3LPKJY45B5C7DYQ,Abiram,R2DIHMHOPYEASB,Good,Good product,4.2,"12,153"
B01M4GGIVU,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Computer Gaming Console TV Set Top Box (1.5 Meter/ 5 Feet),Electronics,HDMICables,₹199,₹699,72%,AG6CREU25N6P2H7RCHNIU6GGJ5BA,Aakaash Ramchandani,R2DIHMHOPYEASB,No Box!!!,The cable did not come in a box. There is no box. If this was to be shipped without any packaging or branding,4.2,"12,153"
B01M4GGIVU,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Computer Gaming Console TV Set Top Box (1.5 Meter/ 5 Feet),Electronics,HDMICables,₹199,₹699,72%,AG54MN24SX3EMMON4AMBUNL74K3Q,Avijit Basak,R2DIHMHOPYEASB,Value for money,we expect a certain quality! I still have no idea if this is a hi speed 4k cable or not.,4.2,"12,153"
B01M4GGIVU,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Computer Gaming Console TV Set Top Box (1.5 Meter/ 5 Feet),Electronics,HDMICables,₹199,₹699,72%,AF3GETWWBGMLASY2KKNNBS2VO6DQ,Anirban B.,R2DIHMHOPYEASB,A very good quality cable with rubust built,Good,4.2,"12,153"
B01M4GGIVU,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Computer Gaming Console TV Set Top Box (1.5 Meter/ 5 Feet),Electronics,HDMICables,₹199,₹699,72%,AHEIPXMFMVWHNPLGUXUIV5XNP2SA,Dass,R2DIHMHOPYEASB,and it does the work.,Bought to connect my CP monitor (CCTV) to MI android TV.. .. OK quality at this price,4.2,"12,153"
B01M4GGIVU,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Computer Gaming Console TV Set Top Box (1.5 Meter/ 5 Feet),Electronics,HDMICables,₹199,₹699,72%,AFWQRBBVJWYTYUFQHUJE63S6VXJQ,Gopalakrishnan,R2DIHMHOPYEASB,Value money,I give it a 5 on 5,4.2,"12,153"
B08B42LWKN,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),Electronics,SmartTelevisions,"₹14,999","₹19,999",25%,AHIWNZ2HBQAHVE4OWODM6WH4PMOQ,roshan,R3COVVOP2R7Z28,nice tv,and even today nobody turned up. I got a call from Amazon to reschedule it for Tuesday evening and still,4.2,"34,899"
B08B42LWKN,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),Electronics,SmartTelevisions,"₹14,999","₹19,999",25%,AHIH3QL5XONYJWEXF7VKLFHZBDJA,Rajesh,R3COVVOP2R7Z28,Budget friendly TV,I have to wait and not enjoy it because you guys have not done your job properly.At least keep some decency and respect the customers who are paying a big amount and ordering a big item from your company. You should take care that the money I spent has been worth it and not facing any issues. Highly disappointed with this behavior and service.,4.2,"34,899"
B094JNXNPV,"Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black",Computers&Accessories,USBCables,₹299,₹399,25%,AF7S5C6MJ7XPJ26E3U3Z5TIWHRMA,SAI KIRAN,R249YCZVKYR5XD,Nice,Nice charger,4.0,"2,766"
B094JNXNPV,"Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black",Computers&Accessories,USBCables,₹299,₹399,25%,AEMJJHRL3DAOOLBWHIDSFW56MJWQ,gopi,R249YCZVKYR5XD,पैसा वसूल 🙂,,4.0,"2,766"
B09W5XR9RT,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories,USBCables,₹970,"₹1,999",51%,AHZWJCVEIEI76H2VGMUSN5D735IQ,Amazon Customer,R1Y30KU04V3QF4,Very good product.,Fast charging.,4.4,184
B09W5XR9RT,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories,USBCables,₹970,"₹1,999",51%,AH2DFUHFTG4CKQFVGZSB4JHXSAWA,Govind Gujarathi,R1Y30KU04V3QF4,Using as a spare cable in car,Cable seems to be of good quality,4.4,184
B077Z65HSD,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",Computers&Accessories,USBCables,₹299,₹999,70%,AFA332YHUPB6I7KMME7SOFX5RKQQ,GHOST,R1G4I5FLAHM16P,Just buy it dont even 2nd guess it,One amazing cable for 300 bucks,4.3,"20,850"
B077Z65HSD,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",Computers&Accessories,USBCables,₹299,₹999,70%,AGUUHLF34AIEIOE5KULXXVWKBCMA,A Vase,R1G4I5FLAHM16P,Nylon braided quiet sturdy,Fast charging upto 25watts 2m in length and really durable.Bought it like the 4th time passed down my older cables to family members all still in working state.,4.3,"20,850"
B077Z65HSD,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",Computers&Accessories,USBCables,₹299,₹999,70%,AEOKB3ECJUM6UQOBFKMEMQVVHL4A,Anu B,R1G4I5FLAHM16P,Feels like steel harnessed wire - strong,Good quality USB C Charging cable that enables Fast Charging for Samsung M21 as well as M33 5G 24 W seeking phones. 2 metre cable length helpful in keeping phone on desk while Charging Adaptor plugged into Electric Outlet. Best value. Similar 2 m cable costs 3x or 4x in retail market. This is best price,4.3,"20,850"
B077Z65HSD,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",Computers&Accessories,USBCables,₹299,₹999,70%,AHMKSLALVS62JUHSHAI3FUXWDYYA,Prabhu,R1G4I5FLAHM16P,good,good,4.3,"20,850"
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",Computers&Accessories,USBCables,₹199,₹750,73%,AGBX233C7B7D7YZEL7ZLFWMQKFDQ,Pravin Kumar,R1C8MVU3EIX56Y,Nice,Sufficient length,4.5,"74,976"
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",Computers&Accessories,USBCables,₹199,₹750,73%,AFKSU4D3IE4KNDBVVBEA3AHDD2YQ,Maestrov,R1C8MVU3EIX56Y,good,excellent build quality,4.5,"74,976"
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",Computers&Accessories,USBCables,₹199,₹750,73%,AHJK4PVBRGDX4N5LYA4EKHULJOPQ,rag,R1C8MVU3EIX56Y,Paisa vassol,good alternative to generic cables,4.5,"74,976"
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",Computers&Accessories,USBCables,₹199,₹750,73%,AFW6NV5N3FUXV3CNUACPSYC5AB3Q,Mukundha2good,R1C8MVU3EIX56Y,Sturdy and long.,Strong cable,4.5,"74,976"
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",Computers&Accessories,USBCables,₹199,₹750,73%,AGOCMOZJWGI5VHFT2RZLTQFZLKPQ,Amazon_Shopper,R1C8MVU3EIX56Y,Good for the price and great quality.,the cable ends are nearly like rubber. GOLD coated. Cable is also of high thickness.,4.5,"74,976"
B09CMM3VGK,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 480Mbps Data Transfer for Smartphones, Tablet, Laptops & other type c devices (ABLC10, Black)",Computers&Accessories,USBCables,₹179,₹499,64%,AEK7TJPOW2SWCHCQOA7OEGXDZPCA,Darpan chauhan,R223OIZPTZ994S,bad for data transfer,Best quality and length of wire was qute good and durability also good .,4.0,"1,934"
B09CMM3VGK,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 480Mbps Data Transfer for Smartphones, Tablet, Laptops & other type c devices (ABLC10, Black)",Computers&Accessories,USBCables,₹179,₹499,64%,AG4T75DAKCNZ6EPYPMKBGV6J54JQ,jayaprathap,R223OIZPTZ994S,So far super,Good,4.0,"1,934"
B08QSC1XY8,"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)",Computers&Accessories,USBCables,₹389,"₹1,099",65%,AHMKXORT3VNMB75C3EUBYMFYELFQ,Pratyush Pahuja,R2S0AYWUV349HP,Great Cable,Not charging as fast as I'd have expected. Maybe something wrong with my unit. However,4.3,974
B08QSC1XY8,"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)",Computers&Accessories,USBCables,₹389,"₹1,099",65%,AHQPBXZSJ3XZILPJVXE4BN7ZL26A,yeses,R2S0AYWUV349HP,Good,it doesn't bend out of shape very easily,4.3,974
B08QSC1XY8,"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)",Computers&Accessories,USBCables,₹389,"₹1,099",65%,AGGBXJFPXZVOJMMB6MMQOPLCJWGA,Ajinkya,R2S0AYWUV349HP,One of the best type c cable,Good,4.3,974
B08QSC1XY8,"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)",Computers&Accessories,USBCables,₹389,"₹1,099",65%,AHPDFQLNLMNV5X4QNH6J7IUMREAQ,KULDEEP GUPTA,R2S0AYWUV349HP,A good buy. The extra length helps a lot.,It's been 1 month that i am using this charging cable,4.3,974
B008FWZGSG,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",Computers&Accessories,USBCables,₹599,₹599,0%,AEQWVGESA7TDGK7KZ4DAJQGYH32A,Verified Buyer,R2Z9ENI1BK4EAB,Good,Buy it,4.3,355
B008FWZGSG,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",Computers&Accessories,USBCables,₹599,₹599,0%,AEA5X2W76STDCKVMFZ2WP7H7QFUA,Drowna roy,R2Z9ENI1BK4EAB,Not first charge this cabil,This price cabil not good,4.3,355
B008FWZGSG,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",Computers&Accessories,USBCables,₹599,₹599,0%,AFSU7KWDY4KGQSFFCRXJ4IPJREAQ,PRAHLADAN K N,R2Z9ENI1BK4EAB,Got a used type c to c cable and the xable was damaged,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71CEI3G+BLL._SY88.jpg,4.3,355
B008FWZGSG,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",Computers&Accessories,USBCables,₹599,₹599,0%,AELNHGVCLQTWAEFDH244JJZZSVAQ,raja,R2Z9ENI1BK4EAB,Abdul kadir,Best cable i have ever used by amazon .worth it . Guys just take it,4.3,355
B0B4HJNPV4,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",Computers&Accessories,USBCables,₹199,₹999,80%,AF477BP57JM7Z4JD4PYB2K33R6AQ,Placeholder,R1Q323BB35OP30,The metal pin is losing it's strength,It's a good data cable and I recommend it to purchase,3.9,"1,075"
B0B4HJNPV4,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",Computers&Accessories,USBCables,₹199,₹999,80%,AGTDD34Y77OB36JNYQWQDN7MHECQ,श्रीPKजी,R1Q323BB35OP30,Sahi h bs 44 rupe ki and dilivery charge 40,the only issue was the metal pin is not fixed firmly so it has become loose,3.9,"1,075"
B0B4HJNPV4,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",Computers&Accessories,USBCables,₹199,₹999,80%,AFZS6H2ZFJEJHRWIJ3IYL7V6KRPA,aQeel,R1Q323BB35OP30,Good sturdy micro usb cable with good charging speeds,must purchase,3.9,"1,075"
B0B4HJNPV4,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",Computers&Accessories,USBCables,₹199,₹999,80%,AECZ4IP3TBM4EUG52BZAOQV3EKIA,Ankit,R1Q323BB35OP30,boat is better than this,Charging cable which is sturdy it's not a fast charging cable but the three outlets does the job.,3.9,"1,075"
B0B4HJNPV4,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",Computers&Accessories,USBCables,₹199,₹999,80%,AFTVETL4HGH4KRUF4NXGJUEDPBAQ,Ramamoorthy Jaykumar,R1Q323BB35OP30,Good,Nice product,3.9,"1,075"
B08Y1SJVV5,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong & Durable 1.5-Meter Nylon Braided USB Cable for Micro USB Devices - (Black)",Computers&Accessories,USBCables,₹99,₹666.66,85%,AGRVINWECNY7323CWFXZYYIZOFTQ,Rajesh k.,R7S8ANNSDPR40,Average quality,Like,3.9,"24,871"
B08Y1SJVV5,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong & Durable 1.5-Meter Nylon Braided USB Cable for Micro USB Devices - (Black)",Computers&Accessories,USBCables,₹99,₹666.66,85%,AHBAT6VLOXWGYDL57KHCNCLPXAKA,Soopy,R7S8ANNSDPR40,very good and useful usb cable,Very good item strong and useful USB cableValue for moneyThanks to amazon and producer,3.9,"24,871"
B08Y1SJVV5,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong & Durable 1.5-Meter Nylon Braided USB Cable for Micro USB Devices - (Black)",Computers&Accessories,USBCables,₹99,₹666.66,85%,AF7NDY2H6JVYTSQOZP76GCATQ34Q,amazon customer,R7S8ANNSDPR40,Good USB cable. My experience was very good it is long lasting,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51112ZRE-1L._SY88.jpg,3.9,"24,871"
B08Y1SJVV5,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong & Durable 1.5-Meter Nylon Braided USB Cable for Micro USB Devices - (Black)",Computers&Accessories,USBCables,₹99,₹666.66,85%,AEP4MK3EKOBDKTGPJTRN5RBDIODA,Chitra,R7S8ANNSDPR40,Sturdy but does not support 33w charging,Sturdy but does not support 33w charging,3.9,"24,871"
B07XLCFSSN,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Iphone Charger (6-Foot, Dark Grey)",Computers&Accessories,USBCables,₹899,"₹1,900",53%,AF6VSSXOI3Y4PZCNRJ3L27NCXPYA,Krishna Engineering,R213ILI3XNVHQ0,Worth to buy,Better than the original one in matter of robustness and durability. Better in prospect of charging . It is far better in durability from the original apple wire. Do not think more you can buy blindly worth to buy and it is mfi certified so you IOS device not damaged. But small negative point is packaging quality of the product.,4.4,"13,552"
B07XLCFSSN,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Iphone Charger (6-Foot, Dark Grey)",Computers&Accessories,USBCables,₹899,"₹1,900",53%,AFVHKKOI25DAQSETPL7Z5W5SIVUA,Vasudev,R213ILI3XNVHQ0,Much more sturdy and durable than Apple cable,,4.4,"13,552"
B09RZS1NQT,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cable Compatible with One Plus 8T/ 9/ 9R/ 9 pro/ 9RT/ 10R/ Nord & for All Type C Devices – Red, 1 Meter",Computers&Accessories,USBCables,₹199,₹999,80%,AFQRX6TAM6CHKARXIXR25X4Y2K2A,Vani,RW294SCHB5QTK,Good one,it is worth every buck. Although this cable is a bit shorter than the original one,4.0,576
B09RZS1NQT,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cable Compatible with One Plus 8T/ 9/ 9R/ 9 pro/ 9RT/ 10R/ Nord & for All Type C Devices – Red, 1 Meter",Computers&Accessories,USBCables,₹199,₹999,80%,AFIAYICSN46TZ373SYU2DLQH7MHQ,Tejas Jha,RW294SCHB5QTK,Robust and effective.,but the original OnePlus cable is around Rs.900/-. So there is a huge price difference,4.0,576
B09RZS1NQT,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cable Compatible with One Plus 8T/ 9/ 9R/ 9 pro/ 9RT/ 10R/ Nord & for All Type C Devices – Red, 1 Meter",Computers&Accessories,USBCables,₹199,₹999,80%,AE7O44O3ZCU6YCS56X4UBNSMN2DA,Rishabh Gupta,RW294SCHB5QTK,Good,and it does the same job as the original one.,4.0,576
B09RZS1NQT,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cable Compatible with One Plus 8T/ 9/ 9R/ 9 pro/ 9RT/ 10R/ Nord & for All Type C Devices – Red, 1 Meter",Computers&Accessories,USBCables,₹199,₹999,80%,AFW2YA3CWHADWVPZJRCSYJJ2O3YA,Harsha,RW294SCHB5QTK,It's a good product under 199 rupees It's neatly packed and has good quality built,Sturdily built. Does its job well. Charged my Samsung Galaxy M51 quicker than the original cable. Hope it stays the same going ahead.,4.0,576
